order_id,customer_id,country,order_date,worker_id,total_paid
OR0032463,CU01392,UK,2022-10-30,WO00059,38.33
OR0032464,CU04132,CA,2025-10-06,WO00250,149.589
OR0032465,CU01299,UK,2021-04-07,WO00031,31.060000000000002
OR0032466,CU06995,UK,2025-12-01,WO00048,27.215
OR0032467,CU07634,CA,2024-05-06,WO00414,17.94
OR0032468,CU00302,CA,2025-05-08,WO00296,75.68
OR0032469,CU03103,CA,2026-01-13,WO00257,62.81
OR0032470,CU03077,CA,2022-02-27,WO00089,103.1975
OR0032471,CU06147,UK,2022-02-18,WO00220,76.69
OR0032472,CU07967,CA,2025-12-24,WO00450,13.15
OR0032473,CU01333,IR,2024-12-25,WO00045,29.11
OR0032474,CU07662,CA,2024-03-02,WO00257,43.74
OR0032475,CU02154,UK,2020-07-26,WO00465,55.825
OR0032476,CU00335,UK,2024-09-10,WO00411,42.480000000000004
OR0032477,CU06489,CA,2024-07-14,WO00414,18.3575
OR0032478,CU00550,UK,2022-02-19,WO00473,42.97
OR0032479,CU03086,CA,2024-05-14,WO00407,15.21
OR0032480,CU08625,IR,2025-12-19,WO00011,26.52
OR0032481,CU07501,UK,2025-05-31,WO00005,83.0625
OR0032482,CU02299,CA,2026-01-19,WO00218,28.795
OR0032483,CU05781,UK,2018-04-30,WO00438,51.61
OR0032484,CU03232,CA,2022-12-02,WO00217,25.72
OR0032485,CU02032,CA,2024-02-17,WO00013,22.67
OR0032486,CU08542,UK,2022-09-28,WO00203,93.86
OR0032487,CU01254,CA,2025-03-21,WO00110,65.5775
OR0032488,CU04793,UK,2017-10-01,WO00024,27.65
OR0032489,CU02413,UK,2019-03-27,WO00489,41.2
OR0032490,CU00559,UK,2026-01-15,WO00008,47.54
OR0032491,CU06149,UK,2024-05-16,WO00451,13.1
OR0032492,CU01828,IR,2022-11-17,WO00426,52.4466
OR0032493,CU07359,CA,2025-11-17,WO00032,18.16
OR0032494,CU00077,UK,2025-07-06,WO00327,84.61
OR0032495,CU00388,UK,2026-02-19,WO00119,101.18
OR0032496,CU01314,UK,2023-11-04,WO00499,46.79
OR0032497,CU01374,UK,2024-04-20,WO00107,30.16
OR0032498,CU03688,CA,2025-11-24,WO00209,10.379999999999999
OR0032499,CU00683,CA,2022-08-21,WO00420,37.56
OR0032500,CU02718,CA,2024-01-14,WO00094,73.4825
OR0032501,CU01788,UK,2024-12-31,WO00335,19.12
OR0032502,CU03559,UK,2020-10-30,WO00465,38.45
OR0032503,CU03495,UK,2021-11-02,WO00005,58.045
OR0032504,CU04859,IR,2023-02-07,WO00418,35.8
OR0032505,CU00162,IR,2023-04-08,WO00184,40.09
OR0032506,CU00646,CA,2024-09-30,WO00241,55.519999999999996
OR0032507,CU02193,IR,2025-12-31,WO00314,13.352799999999998
OR0032508,CU06912,CA,2023-06-05,WO00457,62.760000000000005
OR0032509,CU05610,UK,2023-09-14,WO00359,21.32
OR0032510,CU03003,UK,2024-06-12,WO00022,31.637500000000003
OR0032511,CU02438,UK,2022-06-09,WO00220,54.49
OR0032512,CU06952,UK,2021-02-12,WO00334,6.970000000000001
OR0032513,CU06931,UK,2025-11-14,WO00474,55.67999999999999
OR0032514,CU08186,CA,2026-03-17,WO00136,36.32
OR0032515,CU07289,IR,2026-03-06,WO00336,59.1
OR0032516,CU05458,CA,2025-12-31,WO00224,25.68
OR0032517,CU03999,UK,2026-03-17,WO00362,21.375
OR0032518,CU06627,UK,2024-11-24,WO00258,40.23
OR0032519,CU02446,CA,2025-08-15,WO00153,69.439
OR0032520,CU00129,IR,2023-04-08,WO00047,37.07
OR0032521,CU07033,CA,2026-01-10,WO00136,80.27
OR0032522,CU03963,IR,2023-11-26,WO00180,8.33
OR0032523,CU00065,CA,2023-01-20,WO00380,29.81
OR0032524,CU00099,CA,2024-05-24,WO00274,35.21
OR0032525,CU05751,CA,2023-02-21,WO00337,69.12
OR0032526,CU07391,UK,2023-09-19,WO00203,24.88
OR0032527,CU06424,IR,2019-08-06,WO00238,85.50999999999999
OR0032528,CU08029,CA,2025-05-19,WO00100,39.809999999999995
OR0032529,CU03495,UK,2026-02-10,WO00168,17.44
OR0032530,CU04527,CA,2025-11-12,WO00039,12.08
OR0032531,CU08172,CA,2025-11-29,WO00160,76.1275
OR0032532,CU04737,CA,2023-09-16,WO00484,56.92
OR0032533,CU06540,CA,2024-08-08,WO00440,33.58
OR0032534,CU02112,IR,2019-10-04,WO00448,20.68
OR0032535,CU07857,UK,2023-10-01,WO00356,66.43
OR0032536,CU06923,CA,2024-10-23,WO00226,33.94
OR0032537,CU01679,IR,2022-03-31,WO00239,56.99
OR0032538,CU08729,UK,2022-03-17,WO00036,86.44
OR0032539,CU08002,CA,2025-03-26,WO00394,10.15
OR0032540,CU03351,CA,2024-10-11,WO00463,74.79
OR0032541,CU05881,CA,2025-02-25,WO00303,26.78
OR0032542,CU01526,CA,2025-03-21,WO00021,77.4275
OR0032543,CU01284,UK,2019-05-10,WO00150,37.61
OR0032544,CU03778,IR,2025-11-11,WO00263,25.33
OR0032545,CU02693,UK,2023-11-02,WO00157,52.36
OR0032546,CU01386,UK,2020-07-01,WO00356,31.85
OR0032547,CU01722,CA,2025-03-25,WO00324,46.62
OR0032548,CU04835,IR,2024-06-07,WO00239,27.22
OR0032549,CU05122,IR,2018-04-06,WO00265,73.22749999999999
OR0032550,CU02782,UK,2023-11-18,WO00376,52.95
OR0032551,CU07436,UK,2025-03-02,WO00355,20.63
OR0032552,CU05952,UK,2024-10-25,WO00363,21.88
OR0032553,CU06608,CA,2026-01-20,WO00032,25.84
OR0032554,CU02973,CA,2024-01-08,WO00211,41.74
OR0032555,CU02979,CA,2026-01-28,WO00387,49.56
OR0032556,CU03347,IR,2025-03-01,WO00057,31.9
OR0032557,CU03804,UK,2025-07-24,WO00119,16.7
OR0032558,CU02065,CA,2025-04-23,WO00164,133.975
OR0032559,CU06542,UK,2022-05-21,WO00334,15.28
OR0032560,CU01380,UK,2024-04-15,WO00255,21.865000000000002
OR0032561,CU04573,UK,2024-09-10,WO00433,42.1
OR0032562,CU00828,CA,2022-06-17,WO00012,19.299999999999997
OR0032563,CU05517,CA,2024-05-05,WO00428,27.94
OR0032564,CU01683,UK,2019-11-11,WO00445,46.745
OR0032565,CU05722,CA,2025-11-23,WO00299,9.205
OR0032566,CU01221,UK,2025-01-27,WO00070,25.95
OR0032567,CU06646,CA,2025-04-02,WO00274,34.7
OR0032568,CU01303,CA,2026-01-26,WO00105,37.910000000000004
OR0032569,CU05330,CA,2025-08-26,WO00143,13.450000000000001
OR0032570,CU01503,CA,2025-12-04,WO00217,30.5425
OR0032571,CU02599,IR,2024-04-07,WO00132,79.09
OR0032572,CU07630,CA,2023-07-05,WO00295,49.14
OR0032573,CU04859,IR,2023-07-30,WO00166,85.23
OR0032574,CU04057,CA,2025-09-13,WO00250,58.385
OR0032575,CU03387,UK,2020-06-22,WO00031,33.37
OR0032576,CU01761,CA,2025-06-03,WO00408,46.4225
OR0032577,CU07871,IR,2024-11-29,WO00071,33.7
OR0032578,CU02110,IR,2025-07-19,WO00437,59.86
OR0032579,CU04738,IR,2025-07-25,WO00111,59.28
OR0032580,CU08152,IR,2022-07-24,WO00114,44.89
OR0032581,CU07299,CA,2026-02-12,WO00424,72.84
OR0032582,CU07519,IR,2022-01-14,WO00419,15.540000000000001
OR0032583,CU06606,UK,2025-01-27,WO00029,98.84
OR0032584,CU01365,UK,2023-11-21,WO00031,43.24
OR0032585,CU07919,CA,2024-01-23,WO00440,13.14
OR0032586,CU06243,CA,2022-10-23,WO00099,20.0566
OR0032587,CU01695,UK,2024-10-04,WO00399,28.38
OR0032588,CU01644,CA,2024-09-09,WO00387,42.25
OR0032589,CU05093,CA,2023-11-04,WO00288,54.67
OR0032590,CU03326,UK,2025-12-22,WO00432,28.45
OR0032591,CU01341,UK,2021-07-14,WO00151,48.82
OR0032592,CU01956,UK,2025-09-06,WO00292,97.51
OR0032593,CU03020,UK,2021-11-24,WO00182,51.3228
OR0032594,CU04685,CA,2023-01-08,WO00017,27.259999999999998
OR0032595,CU03342,CA,2026-02-07,WO00486,35.73
OR0032596,CU03491,UK,2021-12-23,WO00465,18.66
OR0032597,CU05039,CA,2024-06-16,WO00281,13.07
OR0032598,CU02397,UK,2021-06-01,WO00326,46.88
OR0032599,CU00107,CA,2024-04-12,WO00329,52.4475
OR0032600,CU08732,IR,2021-12-15,WO00415,93.78
OR0032601,CU04804,IR,2023-05-13,WO00058,31.3
OR0032602,CU06429,CA,2025-12-06,WO00124,27.52
OR0032603,CU00742,UK,2022-11-25,WO00256,13.39
OR0032604,CU06319,UK,2022-12-30,WO00024,32.19
OR0032605,CU01135,IR,2023-12-09,WO00079,15.72
OR0032606,CU06685,IR,2020-03-13,WO00278,60.12
OR0032607,CU06690,UK,2023-01-03,WO00436,140.13
OR0032608,CU06174,IR,2024-01-07,WO00114,13.280000000000001
OR0032609,CU03693,UK,2020-03-19,WO00310,46.99
OR0032610,CU03023,UK,2025-09-21,WO00456,73.655
OR0032611,CU05550,CA,2025-12-14,WO00110,33.56
OR0032612,CU07936,UK,2026-01-01,WO00169,41.870000000000005
OR0032613,CU05428,CA,2024-07-18,WO00493,18.439999999999998
OR0032614,CU05972,UK,2026-02-08,WO00081,30.830000000000002
OR0032615,CU06771,CA,2025-06-25,WO00160,41.54
OR0032616,CU08023,UK,2025-03-23,WO00194,109.34
OR0032617,CU00854,UK,2023-09-07,WO00405,57.9225
OR0032618,CU03152,IR,2025-07-12,WO00131,21.22
OR0032619,CU04952,UK,2025-06-07,WO00055,56.58
OR0032620,CU01969,UK,2024-02-16,WO00127,23.18
OR0032621,CU07817,UK,2024-11-23,WO00470,22.39
OR0032622,CU04296,UK,2022-04-09,WO00338,4.4
OR0032623,CU00230,UK,2024-04-01,WO00300,7.18
OR0032624,CU08367,CA,2024-12-20,WO00089,74.60000000000001
OR0032625,CU02602,CA,2025-10-13,WO00105,39.01
OR0032626,CU05460,UK,2024-05-01,WO00169,16.85
OR0032627,CU04096,UK,2020-09-05,WO00203,38.76
OR0032628,CU08779,IR,2026-02-20,WO00067,66.52
OR0032629,CU05837,CA,2024-07-08,WO00281,37.67
OR0032630,CU04975,UK,2023-10-07,WO00098,54.12
OR0032631,CU04596,UK,2023-09-06,WO00204,12.66
OR0032632,CU04196,UK,2023-07-16,WO00485,27.22
OR0032633,CU02847,UK,2025-05-07,WO00473,47.61
OR0032634,CU06836,UK,2025-09-24,WO00368,76.03
OR0032635,CU03837,CA,2024-12-29,WO00100,104.05
OR0032636,CU08465,UK,2026-03-15,WO00150,94.32000000000001
OR0032637,CU07381,UK,2025-11-30,WO00489,28.84
OR0032638,CU05733,CA,2025-06-15,WO00217,49.69
OR0032639,CU04362,CA,2024-10-19,WO00422,47.4028
OR0032640,CU07703,UK,2024-05-09,WO00359,65.7
OR0032641,CU06352,CA,2021-05-02,WO00463,45.365
OR0032642,CU00614,UK,2019-11-02,WO00207,43.96
OR0032643,CU04262,UK,2023-01-24,WO00070,35.14
OR0032644,CU05320,CA,2024-10-28,WO00228,60.31
OR0032645,CU01753,UK,2018-04-03,WO00313,26.66
OR0032646,CU01245,CA,2023-07-02,WO00152,10.83
OR0032647,CU02522,CA,2026-03-10,WO00337,37.375
OR0032648,CU05187,CA,2025-11-13,WO00330,38.6675
OR0032649,CU02367,IR,2021-06-28,WO00125,33.05
OR0032650,CU02884,UK,2025-06-18,WO00115,29.335
OR0032651,CU02541,UK,2020-08-01,WO00465,63.38
OR0032652,CU07205,UK,2021-04-22,WO00456,48.04
OR0032653,CU08317,UK,2025-10-22,WO00183,68.93
OR0032654,CU03973,IR,2023-12-17,WO00176,57.14
OR0032655,CU01577,CA,2025-12-12,WO00160,45.21
OR0032656,CU05296,UK,2022-03-16,WO00189,17.09
OR0032657,CU02682,CA,2023-11-11,WO00066,37.13
OR0032658,CU00300,CA,2023-10-14,WO00218,47.64
OR0032659,CU04820,CA,2024-10-26,WO00484,82.21
OR0032660,CU06508,CA,2025-02-24,WO00217,52.03
OR0032661,CU07871,IR,2025-02-07,WO00214,20.68
OR0032662,CU02182,CA,2025-10-30,WO00164,49.002500000000005
OR0032663,CU05707,UK,2020-05-10,WO00220,34.14
OR0032664,CU01895,UK,2025-05-25,WO00409,81.74
OR0032665,CU03045,CA,2024-10-21,WO00457,29.549999999999997
OR0032666,CU05218,IR,2022-07-14,WO00340,11.22
OR0032667,CU00909,IR,2023-03-20,WO00340,51.96
OR0032668,CU02379,UK,2019-11-03,WO00135,20.46
OR0032669,CU02614,UK,2024-09-16,WO00194,9.08
OR0032670,CU03829,IR,2026-01-27,WO00437,14.59
OR0032671,CU02596,UK,2023-06-15,WO00315,22.55
OR0032672,CU07687,CA,2025-02-25,WO00260,7.1000000000000005
OR0032673,CU06028,CA,2026-02-15,WO00460,102.52
OR0032674,CU05650,CA,2024-10-30,WO00017,35.39
OR0032675,CU08136,UK,2025-11-24,WO00489,21.060000000000002
OR0032676,CU07427,CA,2025-07-26,WO00209,18.9125
OR0032677,CU07850,UK,2026-01-17,WO00276,62.08
OR0032678,CU07755,CA,2026-03-03,WO00037,11.615
OR0032679,CU01339,CA,2024-11-19,WO00100,44.95
OR0032680,CU07074,IR,2025-02-28,WO00130,45.85
OR0032681,CU06760,IR,2024-07-09,WO00062,42.13
OR0032682,CU03522,CA,2025-04-07,WO00250,27.12
OR0032683,CU00950,CA,2025-08-09,WO00191,46.54
OR0032684,CU02956,UK,2022-08-28,WO00465,174.2
OR0032685,CU04981,CA,2025-01-11,WO00394,105.89999999999999
OR0032686,CU02337,UK,2015-05-26,WO00234,17.85
OR0032687,CU04699,UK,2025-10-28,WO00177,6.73
OR0032688,CU05766,UK,2024-04-09,WO00245,50.45
OR0032689,CU03136,UK,2022-10-03,WO00082,96.82000000000001
OR0032690,CU05397,CA,2024-12-03,WO00211,46.03
OR0032691,CU07687,CA,2024-05-02,WO00197,140.18
OR0032692,CU00053,IR,2024-01-13,WO00058,49.0
OR0032693,CU01986,UK,2025-11-10,WO00338,16.03
OR0032694,CU03586,UK,2025-07-28,WO00401,10.07
OR0032695,CU06734,CA,2025-11-22,WO00066,25.53
OR0032696,CU05240,UK,2025-06-25,WO00369,137.19
OR0032697,CU03155,CA,2025-01-14,WO00090,58.58
OR0032698,CU01028,CA,2025-08-30,WO00049,56.36
OR0032699,CU07823,CA,2023-05-14,WO00295,49.0875
OR0032700,CU07276,CA,2025-05-29,WO00422,36.87
OR0032701,CU02543,UK,2026-03-15,WO00082,13.7
OR0032702,CU03336,UK,2025-11-22,WO00014,32.325
OR0032703,CU06938,CA,2023-12-22,WO00224,74.42
OR0032704,CU03709,CA,2024-12-15,WO00225,4.69
OR0032705,CU00850,IR,2025-09-18,WO00085,99.23
OR0032706,CU06193,UK,2025-09-23,WO00033,28.89
OR0032707,CU05098,IR,2025-05-12,WO00113,11.58
OR0032708,CU02959,UK,2022-12-04,WO00385,50.18
OR0032709,CU07410,UK,2025-06-21,WO00056,18.11
OR0032710,CU05041,CA,2025-11-23,WO00329,99.38
OR0032711,CU00192,CA,2023-11-21,WO00386,29.93
OR0032712,CU05562,CA,2022-12-18,WO00482,21.025000000000002
OR0032713,CU01269,UK,2026-03-05,WO00348,65.87
OR0032714,CU04537,UK,2025-05-19,WO00436,41.23
OR0032715,CU08585,CA,2022-08-30,WO00404,25.21
OR0032716,CU01986,UK,2023-05-19,WO00470,66.85000000000001
OR0032717,CU08940,CA,2026-01-20,WO00164,104.03
OR0032718,CU01341,UK,2023-01-09,WO00445,14.39
OR0032719,CU02553,UK,2025-11-27,WO00245,77.43
OR0032720,CU02939,UK,2026-03-08,WO00436,25.849999999999998
OR0032721,CU05129,UK,2025-07-31,WO00150,12.49
OR0032722,CU04987,CA,2025-06-27,WO00039,60.89
OR0032723,CU03009,CA,2024-04-24,WO00170,61.78
OR0032724,CU08860,CA,2026-01-31,WO00444,53.26
OR0032725,CU04771,CA,2023-09-03,WO00200,9.54
OR0032726,CU07063,IR,2022-04-19,WO00253,18.46
OR0032727,CU00481,UK,2022-06-18,WO00207,54.894999999999996
OR0032728,CU07824,UK,2020-12-06,WO00005,10.21
OR0032729,CU05992,UK,2023-01-17,WO00008,59.65
OR0032730,CU02456,CA,2024-09-26,WO00477,21.509999999999998
OR0032731,CU00872,CA,2025-09-16,WO00460,82.37
OR0032732,CU00252,UK,2021-10-08,WO00377,39.21
OR0032733,CU07133,CA,2025-11-16,WO00380,64.435
OR0032734,CU07292,UK,2021-11-10,WO00456,62.349999999999994
OR0032735,CU04244,IR,2026-02-14,WO00328,34.74
OR0032736,CU02480,CA,2024-04-30,WO00387,22.0
OR0032737,CU00386,CA,2025-03-23,WO00037,45.63
OR0032738,CU00366,CA,2025-09-15,WO00197,79.86
OR0032739,CU04690,CA,2025-11-13,WO00153,29.69
OR0032740,CU05532,UK,2022-01-26,WO00073,27.57
OR0032741,CU05143,UK,2018-12-08,WO00363,7.42
OR0032742,CU00882,CA,2025-11-23,WO00015,32.315
OR0032743,CU01939,IR,2026-02-28,WO00130,68.8
OR0032744,CU07258,UK,2021-03-10,WO00182,46.4
OR0032745,CU01000,CA,2025-12-22,WO00337,23.880000000000003
OR0032746,CU05894,UK,2021-04-26,WO00326,117.00999999999999
OR0032747,CU05006,CA,2024-12-08,WO00016,33.7275
OR0032748,CU00712,IR,2024-12-31,WO00041,21.25
OR0032749,CU07969,UK,2025-06-23,WO00194,55.58
OR0032750,CU08837,UK,2024-01-17,WO00439,53.019999999999996
OR0032751,CU01958,UK,2026-01-16,WO00148,37.34
OR0032752,CU04106,CA,2025-07-06,WO00386,77.4077
OR0032753,CU00087,CA,2022-05-21,WO00337,51.61
OR0032754,CU06258,CA,2025-04-04,WO00332,58.730000000000004
OR0032755,CU00565,UK,2016-08-31,WO00033,26.990000000000002
OR0032756,CU01701,UK,2023-01-25,WO00183,84.8
OR0032757,CU08348,CA,2024-11-28,WO00428,33.01
OR0032758,CU03358,IR,2026-03-04,WO00244,95.1
OR0032759,CU00845,UK,2026-01-27,WO00427,54.21
OR0032760,CU01546,UK,2015-09-03,WO00489,17.2675
OR0032761,CU08728,CA,2025-10-06,WO00050,26.83
OR0032762,CU01814,IR,2021-05-21,WO00084,14.96
OR0032763,CU06257,CA,2026-03-05,WO00094,58.71
OR0032764,CU02767,CA,2023-04-12,WO00217,112.46
OR0032765,CU04489,CA,2023-06-02,WO00320,27.39
OR0032766,CU07610,UK,2025-10-10,WO00410,60.07
OR0032767,CU03915,CA,2024-09-04,WO00296,84.37
OR0032768,CU08397,CA,2023-08-08,WO00260,27.13
OR0032769,CU02677,CA,2025-01-18,WO00420,42.37
OR0032770,CU03952,IR,2025-03-26,WO00006,50.485
OR0032771,CU02697,CA,2025-12-11,WO00192,55.03
OR0032772,CU01802,CA,2024-08-08,WO00297,58.37
OR0032773,CU01567,CA,2024-03-07,WO00482,22.95
OR0032774,CU08484,UK,2021-04-25,WO00411,64.45
OR0032775,CU06433,UK,2026-01-01,WO00405,52.81
OR0032776,CU02097,UK,2025-08-12,WO00029,33.38
OR0032777,CU06830,UK,2022-08-10,WO00399,42.35
OR0032778,CU01434,CA,2024-10-20,WO00347,117.1175
OR0032779,CU08824,UK,2024-12-12,WO00370,18.7
OR0032780,CU03920,UK,2024-03-03,WO00499,17.71
OR0032781,CU01408,CA,2023-01-09,WO00404,67.9075
OR0032782,CU04102,UK,2025-09-06,WO00148,40.4775
OR0032783,CU00484,UK,2026-03-10,WO00148,58.18
OR0032784,CU02189,CA,2024-08-31,WO00020,31.37
OR0032785,CU00189,UK,2026-02-27,WO00127,75.72999999999999
OR0032786,CU08251,IR,2024-06-07,WO00496,8.69
OR0032787,CU03868,CA,2026-02-16,WO00225,8.92
OR0032788,CU06456,CA,2025-05-27,WO00251,118.53999999999999
OR0032789,CU07127,CA,2023-10-29,WO00200,31.6
OR0032790,CU08642,CA,2025-04-15,WO00492,37.76
OR0032791,CU01015,UK,2024-09-18,WO00355,40.955
OR0032792,CU02102,UK,2020-03-22,WO00151,24.27
OR0032793,CU00325,CA,2023-12-21,WO00365,56.550000000000004
OR0032794,CU08004,CA,2026-02-01,WO00017,12.68
OR0032795,CU07279,CA,2024-10-15,WO00013,113.91
OR0032796,CU05159,CA,2023-09-08,WO00478,59.199999999999996
OR0032797,CU06835,UK,2026-03-13,WO00355,56.68
OR0032798,CU03593,CA,2025-08-25,WO00428,33.05
OR0032799,CU06897,CA,2026-03-13,WO00295,36.95
OR0032800,CU07307,CA,2026-02-23,WO00260,90.81
OR0032801,CU03336,UK,2024-01-04,WO00452,56.83
OR0032802,CU02970,CA,2026-02-06,WO00233,34.02
OR0032803,CU03062,UK,2025-05-26,WO00368,6.4399999999999995
OR0032804,CU01457,UK,2023-03-02,WO00014,12.17
OR0032805,CU00493,UK,2019-11-09,WO00008,51.29
OR0032806,CU05959,CA,2023-10-13,WO00124,64.119
OR0032807,CU08419,CA,2025-02-25,WO00450,47.17
OR0032808,CU07904,CA,2025-12-14,WO00224,49.480000000000004
OR0032809,CU01789,UK,2025-05-25,WO00033,21.52
OR0032810,CU07828,UK,2021-04-12,WO00356,88.81
OR0032811,CU05499,CA,2024-05-07,WO00358,58.9525
OR0032812,CU00679,UK,2025-12-24,WO00353,59.94
OR0032813,CU04713,CA,2026-01-01,WO00486,35.05
OR0032814,CU03885,UK,2023-04-10,WO00169,63.089999999999996
OR0032815,CU06945,UK,2019-12-04,WO00150,20.46
OR0032816,CU01300,UK,2024-10-24,WO00499,34.89
OR0032817,CU08527,UK,2025-09-11,WO00119,111.4575
OR0032818,CU02178,CA,2026-01-05,WO00018,74.39999999999999
OR0032819,CU04347,UK,2021-06-11,WO00376,48.83
OR0032820,CU02123,CA,2026-02-13,WO00294,49.550000000000004
OR0032821,CU00364,CA,2024-04-06,WO00043,25.2
OR0032822,CU04611,UK,2021-06-29,WO00374,7.45
OR0032823,CU01409,CA,2023-04-10,WO00105,56.81
OR0032824,CU08484,UK,2022-03-17,WO00485,19.41
OR0032825,CU02524,UK,2024-02-29,WO00456,106.06
OR0032826,CU06590,CA,2024-07-25,WO00089,79.71000000000001
OR0032827,CU07832,UK,2024-09-29,WO00029,56.89
OR0032828,CU02650,CA,2025-08-17,WO00013,41.635
OR0032829,CU08227,CA,2023-11-04,WO00257,55.11
OR0032830,CU07353,IR,2023-01-18,WO00328,68.72
OR0032831,CU03562,UK,2024-01-30,WO00310,31.02
OR0032832,CU02268,IR,2025-09-09,WO00379,9.16
OR0032833,CU06582,IR,2024-08-26,WO00028,49.910000000000004
OR0032834,CU07880,CA,2025-12-29,WO00337,105.19
OR0032835,CU04384,CA,2025-03-19,WO00320,10.06
OR0032836,CU06378,UK,2025-12-29,WO00167,23.225
OR0032837,CU02482,UK,2025-11-12,WO00355,39.86
OR0032838,CU02969,UK,2019-11-11,WO00399,61.76
OR0032839,CU02531,UK,2026-01-15,WO00355,53.7
OR0032840,CU08896,UK,2026-02-17,WO00101,39.15
OR0032841,CU04132,CA,2025-07-21,WO00312,13.0
OR0032842,CU05465,CA,2025-08-07,WO00251,57.77
OR0032843,CU04913,UK,2021-10-11,WO00008,36.68
OR0032844,CU01198,UK,2022-02-26,WO00316,43.46
OR0032845,CU04102,UK,2025-12-24,WO00158,73.58
OR0032846,CU07059,CA,2025-07-15,WO00242,54.345
OR0032847,CU04200,UK,2022-05-27,WO00269,24.43
OR0032848,CU00946,IR,2026-02-09,WO00415,30.05
OR0032849,CU02289,IR,2023-07-03,WO00187,57.5275
OR0032850,CU07585,IR,2023-08-08,WO00028,19.03
OR0032851,CU02260,CA,2025-04-26,WO00105,44.239999999999995
OR0032852,CU00943,CA,2026-01-25,WO00237,15.0
OR0032853,CU00101,UK,2026-02-02,WO00014,78.33
OR0032854,CU06254,IR,2023-08-06,WO00202,5.85
OR0032855,CU01971,CA,2024-12-29,WO00012,33.1
OR0032856,CU00567,UK,2022-04-13,WO00384,79.46
OR0032857,CU06079,CA,2024-08-14,WO00242,49.61
OR0032858,CU01524,UK,2020-02-11,WO00384,18.9
OR0032859,CU00454,UK,2023-03-18,WO00271,44.44
OR0032860,CU07468,CA,2025-10-31,WO00083,8.39
OR0032861,CU00107,CA,2024-01-29,WO00414,50.69
OR0032862,CU06068,UK,2024-10-19,WO00175,18.91
OR0032863,CU03504,UK,2026-01-30,WO00449,44.14
OR0032864,CU02348,CA,2024-05-25,WO00192,19.84
OR0032865,CU03227,CA,2026-02-14,WO00352,27.67
OR0032866,CU07427,CA,2025-07-06,WO00241,65.21000000000001
OR0032867,CU06019,IR,2022-12-30,WO00163,11.92
OR0032868,CU08516,UK,2025-08-18,WO00234,7.0675
OR0032869,CU06074,UK,2021-07-09,WO00432,33.660000000000004
OR0032870,CU03048,UK,2023-04-16,WO00073,48.1
OR0032871,CU00480,UK,2024-03-31,WO00326,55.0775
OR0032872,CU05233,CA,2024-04-10,WO00274,55.452799999999996
OR0032873,CU00671,CA,2026-01-01,WO00118,37.71
OR0032874,CU02682,CA,2026-03-03,WO00250,42.4
OR0032875,CU00894,UK,2020-01-16,WO00098,48.6475
OR0032876,CU08721,UK,2025-05-10,WO00272,51.46
OR0032877,CU08576,UK,2026-02-17,WO00292,74.66
OR0032878,CU07026,CA,2023-03-15,WO00329,90.64
OR0032879,CU05217,CA,2025-01-08,WO00493,12.45
OR0032880,CU03890,IR,2023-09-26,WO00176,64.705
OR0032881,CU05903,UK,2023-07-18,WO00433,42.93
OR0032882,CU05166,UK,2016-11-27,WO00005,38.2
OR0032883,CU04719,IR,2019-11-05,WO00341,34.6375
OR0032884,CU05319,UK,2021-04-11,WO00356,24.53
OR0032885,CU08413,IR,2026-02-23,WO00229,29.34
OR0032886,CU07610,UK,2022-11-08,WO00277,42.38
OR0032887,CU02229,UK,2025-02-27,WO00151,28.34
OR0032888,CU03821,CA,2025-10-15,WO00120,26.740000000000002
OR0032889,CU01233,CA,2025-06-17,WO00413,18.5
OR0032890,CU07312,CA,2026-01-14,WO00332,56.2
OR0032891,CU01759,CA,2020-12-05,WO00446,90.72
OR0032892,CU00865,IR,2019-01-08,WO00361,37.33
OR0032893,CU06916,UK,2024-11-06,WO00353,11.65
OR0032894,CU03198,CA,2025-03-30,WO00274,17.18
OR0032895,CU04779,UK,2021-11-28,WO00317,6.76
OR0032896,CU00517,CA,2024-10-02,WO00170,23.880000000000003
OR0032897,CU06310,UK,2020-09-25,WO00182,20.7775
OR0032898,CU08125,CA,2024-08-08,WO00044,45.52
OR0032899,CU03425,IR,2025-09-07,WO00339,13.690000000000001
OR0032900,CU00852,CA,2023-11-30,WO00066,68.16
OR0032901,CU03634,UK,2020-03-28,WO00291,64.67
OR0032902,CU01386,UK,2015-10-29,WO00183,13.31
OR0032903,CU01386,UK,2017-07-12,WO00258,61.637499999999996
OR0032904,CU00663,UK,2023-03-30,WO00378,166.63
OR0032905,CU00888,UK,2025-09-05,WO00270,11.68
OR0032906,CU02468,UK,2023-08-18,WO00474,101.735
OR0032907,CU04514,UK,2025-03-05,WO00349,41.12
OR0032908,CU02126,IR,2021-11-20,WO00185,49.980000000000004
OR0032909,CU02288,CA,2026-03-06,WO00297,19.45
OR0032910,CU06219,CA,2026-03-12,WO00252,14.629999999999999
OR0032911,CU01694,CA,2024-12-25,WO00218,98.655
OR0032912,CU07957,UK,2024-06-14,WO00270,13.73
OR0032913,CU05721,CA,2024-04-26,WO00347,29.270000000000003
OR0032914,CU06682,CA,2025-10-08,WO00296,27.505
OR0032915,CU08312,UK,2020-03-09,WO00258,20.76
OR0032916,CU01281,UK,2024-06-24,WO00315,72.86
OR0032917,CU05440,UK,2022-10-19,WO00430,123.075
OR0032918,CU00657,IR,2025-02-22,WO00487,30.44
